"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2015-10-31,"San Tan Ranch","AZ","Phoenix","Maricopa","Gilbert",2129,1369,0.00219619326500732,0.00810014727540501,0.0450381679389313,1809
2015-10-31,"Upper Dimond","CA","San Francisco","Alameda","Oakland",2130,2950,0.00271923861318831,0.0369068541300527,0.234826287149435,1816
2015-10-31,"Ednor Gardens-Lakeside","MD","Baltimore","Baltimore City","Baltimore",2131,1408,-0.0049469964664311,-0.00705218617771509,0.0345334313005143,1923
2015-10-31,"North Park","IL","Chicago","Cook","Chicago",2132,1808,-0.00385674931129477,-0.00985761226725082,0.0560747663551402,815
2015-10-31,"South Area","KS","Wichita","Sedgwick","Wichita",2133,845,-0.0116959064327485,-0.0242494226327945,0.00955794504181601,1581
2015-10-31,"West End","ME","Portland","Cumberland","Portland",2134,1857,0.014199890770071,0.0147540983606557,0.0821678321678322,1167
2015-10-31,"Congress Heights","DC","Washington","District of Columbia","Washington",2135,1937,0.00466804979253112,0.00937988535695675,0.0695748205411375,1425
2015-10-31,"Normandy Manor","FL","Jacksonville","Duval","Jacksonville",2136,986,0.00203252032520325,0.00101522842639594,0.0164948453608247,1983
2015-10-31,"University Town Center","CA","Los Angeles-Long Beach-Anaheim, CA","Orange","Irvine",2137,2426,0.00247933884297521,0.0108333333333333,0.0292745014849385,880
2015-10-31,"Brookshire","OH","Columbus","Franklin","Columbus",2138,949,0.00317124735729387,0.0106496272630458,0.0394304490690033,2402
2015-10-31,"Tampa Heights","FL","Tampa","Hillsborough","Tampa",2139,1163,0.000860585197934596,0.0104257167680278,0.045863309352518,1461
2015-10-31,"University Park","TX","San Antonio","Bexar","San Antonio",2140,944,-0.00105820105820106,0.00747065101387407,0.0183387270765912,1054
2015-10-31,"Great Neck Plaza","NY","New York","Nassau","Great Neck",2141,3674,-0.00406614258606668,0.0188574597892402,0.103966346153846,931
2015-10-31,"University Hills","CO","Denver","Denver","Denver",2142,1902,0.0111642743221691,0.0479338842975207,0.133492252681764,2550
2015-10-31,"Irvington","OR","Portland","Multnomah","Portland",2143,2881,0.00593575418994413,0.0438405797101449,0.145526838966203,1946
2015-10-31,"South Tabor","OR","Portland","Multnomah","Portland",2144,1743,0.0145518044237485,0.0455908818236353,0.171370967741935,2015
2015-10-31,"Branford Center","CT","New Haven","New Haven","Branford",2145,1690,0.00237247924080664,0.001778304682869,0.0236220472440945,1553
2015-10-31,"Saint Joseph","WI","Milwaukee","Milwaukee","Milwaukee",2146,961,-0.00311203319502075,-0.0283114256825076,0.0115789473684211,789
2015-10-31,"Quinnipiac","CT","New Haven","New Haven","New Haven",2147,1341,0.00827067669172932,0.0113122171945701,0.0625990491283677,1164
2015-10-31,"Glenham-Belford","MD","Baltimore","Baltimore City","Baltimore",2148,1386,0.00362056480811007,0.0102040816326531,0.0555978674790556,2137
2015-10-31,"Lynnhurst","MN","Minneapolis-St Paul","Hennepin","Minneapolis",2149,2635,-0.0093984962406015,-0.0287504607445632,0.0305044974579585,1998
2015-10-31,"View Ridge-Madison","WA","Seattle","Snohomish","Everett",2150,1685,0.00178359096313912,0.0101918465227818,0.059748427672956,2051
2015-10-31,"Parkrose Heights","OR","Portland","Multnomah","Portland",2151,1510,0.00465735196274118,0.0251188051595384,0.126025354213274,1835
2015-10-31,"Tri-Taylor","IL","Chicago","Cook","Chicago",2152,1550,-0.000644745325596389,0.00714749837556855,-0.0366687383467993,940
2015-10-31,"Downtown","OH","Columbus","Franklin","Columbus",2153,1357,-0.000736377025036819,0.00967261904761905,0.0786963434022258,3894
2015-10-31,"John T White","TX","Dallas-Fort Worth","Tarrant","Fort Worth",2154,1347,0.000742942050520059,0.00297840655249442,0.0353574173712529,1011
2015-10-31,"Jordan Meadows","UT","Salt Lake City","Salt Lake","Salt Lake City",2155,1288,-0.00923076923076923,-0.027190332326284,0.0345381526104418,874
2015-10-31,"Community Workers Council","TX","San Antonio","Bexar","San Antonio",2156,858,0.00586166471277843,0.0165876777251185,0.0412621359223301,1329
2015-10-31,"Ocotillo","AZ","Phoenix","Maricopa","Chandler",2157,1916,-0.00467532467532468,-0.0128799587841319,0.0367965367965368,2181
2015-10-31,"Whittier","CO","Denver","Denver","Denver",2158,2237,0.00134288272157565,0.0247366010077874,0.154878678368611,1618
2015-10-31,"Rabbit Creek","AK","Anchorage","Anchorage","Anchorage",2159,3174,-0.00470366886171214,-0.034965034965035,-0.0254835738409579,2295
2015-10-31,"West End","OH","Cincinnati","Hamilton","Cincinnati",2160,1319,0.010727969348659,0.000758725341426404,0.232710280373832,492
2015-10-31,"Highland Reserve","CA","Sacramento","Placer","Roseville",2161,1945,0.00413009808982963,0.0109147609147609,0.041220556745182,2086
2015-10-31,"Tompkinsville","NY","New York","Richmond","New York",2162,1983,-0.00451807228915663,-0.0139234211834908,0.0148413510747185,975
2015-10-31,"North Lancaster","OR","Salem","Marion","Salem",2163,1253,0.00642570281124498,0.0270491803278689,0.127812781278128,1322
2015-10-31,"East Chatham","IL","Chicago","Cook","Chicago",2164,1236,-0.00802568218298555,-0.0159235668789809,-0.000808407437348424,560
2015-10-31,"Balboa-South Indian Trail","WA","Spokane","Spokane","Spokane",2165,1207,0.00751252086811352,0.0151387720773759,0.00332502078137988,2037
2015-10-31,"Mooretown and Hollywood Heights","LA","Shreveport","Caddo","Shreveport",2166,641,0.0015625,0.00312989045383412,-0.00773993808049536,2896
2015-10-31,"Roseway","OR","Portland","Multnomah","Portland",2167,1678,0.00780780780780781,0.0182038834951456,0.10978835978836,2657
2015-10-31,"Sheridan Gardens","IA","Des Moines","Polk","Des Moines",2168,1156,-0.00857632933104631,-0.0136518771331058,0.0349149507609669,2337
2015-10-31,"Stoneridge","CA","Sacramento","Placer","Roseville",2169,2424,0.00372670807453416,0.0079002079002079,0.0493506493506494,1773
2015-10-31,"Idylwood","WA","Seattle","King","Redmond",2170,2641,-0.00113464447806354,-0.0018896447467876,0.0770799347471452,2380
2015-10-31,"Roselawn","OH","Cincinnati","Hamilton","Cincinnati",2171,918,0.00109051254089422,0.0188679245283019,0.0443686006825939,1228
2015-10-31,"Adams Hill","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Glendale",2172,2721,0.00554323725055432,0.0168161434977578,0.146166807076664,923
2015-10-31,"Curtis Park","CA","Sacramento","Sacramento","Sacramento",2173,1709,0.0100472813238771,0.0202985074626866,0.0948110185778347,1811
2015-10-31,"Childs Park","FL","Tampa","Pinellas","Saint Petersburg",2174,1041,-0.0028735632183908,0,0.0821205821205821,2212
2015-10-31,"Webster","CA","San Francisco","Alameda","Oakland",2175,1921,0.0218085106382979,0.0508752735229759,0.107843137254902,925
2015-10-31,"Merion Village","OH","Columbus","Franklin","Columbus",2176,1276,-0.0039032006245121,0.000784313725490196,0.0868824531516184,1779
2015-10-31,"Indianola Hills","IA","Des Moines","Polk","Des Moines",2177,1020,-0.0048780487804878,-0.00195694716242661,0.0069101678183613,2096
2015-10-31,"Penrose","MO","St. Louis","Saint Louis City","Saint Louis",2178,689,-0.0171184022824536,-0.0199146514935989,-0.0363636363636364,1907
2015-10-31,"Bon Air","KY","Louisville/Jefferson County","Jefferson","Louisville",2179,1049,0.00768491834774256,0.0284313725490196,0.0893042575285566,2459
2015-10-31,"Delano","KS","Wichita","Sedgwick","Wichita",2180,714,-0.00833333333333333,-0.012448132780083,0.0332850940665702,1924
2015-10-31,"East Lake I","CA","San Diego","San Diego","Chula Vista",2181,2188,0.00505282498851631,0.0153132250580046,0.0647201946472019,2376
2015-10-31,"New Brighton","NY","New York","Richmond","New York",2182,2024,-0.0044269552385637,-0.0255175734232065,0.00596421471172962,797
2015-10-31,"Stonehaven","NC","Charlotte","Mecklenburg","Charlotte",2183,1475,0,0.0123541523678792,0.0172413793103448,2150
2015-10-31,"Barclay-Kingston","NJ","Philadelphia","Camden","Cherry Hill",2184,1999,-0.00794044665012407,-0.0133267522211254,-0.0147856086742238,3638
2015-10-31,"Fairpark","UT","Salt Lake City","Salt Lake","Salt Lake City",2185,1201,-0.0107084019769358,-0.0314516129032258,0.0117944397641112,1491
2015-10-31,"Waterside","CT","Stamford","Fairfield","Stamford",2186,2602,-0.00306513409961686,0.00192529842125529,0.0663934426229508,813
2015-10-31,"Lynn Lane","OK","Tulsa","Tulsa","Tulsa",2187,1536,0.00853578463558766,0.0178926441351889,0.0357383681726231,2750
2015-10-31,"Middlebury","OH","Akron","Summit","Akron",2188,654,-0.00909090909090909,-0.018018018018018,0.0514469453376206,1486
2015-10-31,"North Valley","NY","Syracuse","Onondaga","Syracuse",2189,947,-0.00733752620545073,0,0.0215749730312837,1375
2015-10-31,"Mt Eden","CA","San Francisco","Alameda","Hayward",2190,2539,-0.000393700787401575,0.00914149443561208,0.108733624454148,1243
2015-10-31,"Beaver Hills","CT","New Haven","New Haven","New Haven",2191,1654,-0.013126491646778,-0.0361305361305361,0,798
2015-10-31,"Lincoln Park","CO","Denver","Denver","Denver",2192,1780,0.0028169014084507,0.00112485939257593,0.115987460815047,1402
2015-10-31,"Del Cerro","CA","San Diego","San Diego","San Diego",2193,2806,0.00393559928443649,0.00898957209636821,0.0600680015111447,2829
2015-10-31,"Trinidad","DC","Washington","District of Columbia","Washington",2194,2448,0.000817661488143908,0.0390492359932088,0.147141518275539,1429
2015-10-31,"Townsite","NV","Las Vegas","Clark","Henderson",2195,987,-0.00303030303030303,-0.00804020100502513,0.0217391304347826,2058
2015-10-31,"People's Freeway","UT","Salt Lake City","Salt Lake","Salt Lake City",2196,1207,-0.010655737704918,-0.0171009771986971,0.0151387720773759,921
2015-10-31,"Upper Rockridge","CA","San Francisco","Alameda","Oakland",2197,5046,0.0051792828685259,0.0438560198593297,0.165896487985213,2421
2015-10-31,"Mustang-Padre Island","TX","Corpus Christi","Nueces","Corpus Christi",2198,1882,-0.00370566437268396,0.00587920897915553,0.0380584666298952,5814
2015-10-31,"Delaware-West Ferry","NY","Buffalo","Erie","Buffalo",2199,2466,0.00611995104039168,0.0374421539755995,0.248607594936709,549
2015-10-31,"Val Vista Lakes","AZ","Phoenix","Maricopa","Gilbert",2200,1711,-0.00058411214953271,-0.00058411214953271,0.036969696969697,1969
2015-10-31,"Coral Ridge","FL","Miami-Fort Lauderdale","Broward","Fort Lauderdale",2201,3810,0.00766992859032002,0.0269541778975741,0.0753598645215919,2501
2015-10-31,"Ballast Point","FL","Tampa","Hillsborough","Tampa",2202,1711,0.00293083235638921,0.0214925373134328,0.0727272727272727,2504
2015-10-31,"Thomas Manor","TX","El Paso","El Paso","El Paso",2203,891,0.00112359550561798,0.0113507377979569,0.00791855203619909,1721
2015-10-31,"Glade Dr - Reston Pky","VA","Washington","Fairfax","Reston",2204,2275,0.00220264317180617,0.00485865724381625,0.0124610591900312,2507
2015-10-31,"Kendall - Whittier","OK","Tulsa","Tulsa","Tulsa",2205,744,-0.0210526315789474,-0.0197628458498024,0.0538243626062323,2257
2015-10-31,"South Westnedge","MI","Kalamazoo","Kalamazoo","Kalamazoo",2206,989,-0.0198216055500496,-0.0661000944287063,0.0122824974411464,1723
2015-10-31,"Southside Flats","PA","Pittsburgh","Allegheny","Pittsburgh",2207,1585,-0.00377121307353866,-0.0118453865336658,0.0212628865979381,1899
2015-10-31,"South Delridge","WA","Seattle","King","Seattle",2208,1792,0.0118577075098814,0.037037037037037,0.113735239279055,1687
2015-10-31,"Otter Creek Crystal","AR","Little Rock","Pulaski","Little Rock",2209,1271,-0.00703125,-0.000786163522012579,0.0409500409500409,2143
2015-10-31,"Newhallville","CT","New Haven","New Haven","New Haven",2210,1494,0.00268456375838926,0.0282174810736407,0.142201834862385,542
2015-10-31,"Alanton","VA","Virginia Beach","Virginia Beach City","Virginia Beach",2211,2071,-0.00240847784200385,-0.000482625482625483,-0.0184834123222749,2418
2015-10-31,"Near North","MN","Minneapolis-St Paul","Hennepin","Minneapolis",2212,1370,-0.00508351488743646,-0.00145772594752187,0.0442073170731707,913
2015-10-31,"Duclay","FL","Jacksonville","Duval","Jacksonville",2213,1228,0.000814995925020375,0.00655737704918033,0.0182421227197347,799
2015-10-31,"Montclair","CO","Denver","Denver","Denver",2214,2163,0.00745225896599907,0.0193213949104618,0.154831820608649,2571
2015-10-31,"Sunset Hill","WA","Seattle","King","Seattle",2215,2759,0,0.0214735283228434,0.145764119601329,2589
2015-10-31,"Greenway","OR","Portland","Washington","Beaverton",2216,1653,0.00547445255474453,0.0311915159076731,0.104946524064171,1168
2015-10-31,"South West","CT","Hartford","Hartford","Hartford",2217,1295,0.0140955364134691,0.0269627279936558,-0.0248493975903614,1501
2015-10-31,"Lake Aumond","GA","Augusta","Richmond","Augusta",2218,1160,0.00259291270527226,-0.00684931506849315,0.10792741165234,1825
2015-10-31,"Kirkmere","OH","Youngstown","Mahoning","Youngstown",2219,808,0.0332480818414322,0.0758988015978695,0.0773333333333333,2432
2015-10-31,"Highline Villages","CO","Denver","Arapahoe","Aurora",2220,1333,0.00150262960180316,0.00376506024096386,0.130619168787108,1072
2015-10-31,"Canaryville","IL","Chicago","Cook","Chicago",2221,1525,0.00593667546174142,0.0173448965977318,0.0221179624664879,783
2015-10-31,"Black Mountain Ranch","CA","San Diego","San Diego","San Diego",2222,4135,0.000726040658276864,0.0051045211473019,0.095364238410596,2896
2015-10-31,"East","OH","Columbus","Franklin","Columbus",2223,1341,0.00299177262528048,0.0213252094440213,0.0484753713838937,2074
2015-10-31,"Sweetwater","OH","Columbus","Franklin","Columbus",2224,1223,0.00245901639344262,0.0140961857379768,0.0200166805671393,3049
2015-10-31,"Newell","NC","Charlotte","Mecklenburg","Charlotte",2225,1128,0.00445235975066785,0.0153015301530153,0.0551917680074836,2716
2015-10-31,"East End","ID","Boise City","Ada","Boise",2226,1577,0.00190597204574333,0.0226977950713359,0.0499334221038615,2474
2015-10-31,"Roosevelt Park","MI","Grand Rapids","Kent","Grand Rapids",2227,884,0.00568828213879408,0.0387779083431257,0.0767356881851401,1601
2015-10-31,"Olde Sawmill","OH","Columbus","Franklin","Columbus",2228,1922,-0.00414507772020725,-0.00774393391843056,0.0713489409141583,1162
2015-10-31,"College Downs","NC","Charlotte","Mecklenburg","Charlotte",2229,931,-0.00214362272240086,0.00648648648648649,0.0519774011299435,1726
2015-10-31,"Central Clintonville","OH","Columbus","Franklin","Columbus",2230,1749,0.00981524249422633,0.0270111567821491,0.0716911764705882,2064
2015-10-31,"Lake Frendrica","FL","Orlando","Orange","Orlando",2231,852,0.00117508813160987,0.00471698113207547,0.0265060240963855,1249
2015-10-31,"Broadmoor","LA","New Orleans","Orleans","New Orleans",2232,1988,-0.0226155358898722,-0.0386847195357834,0.0381201044386423,955
2015-10-31,"Highlands","NE","Lincoln","Lancaster","Lincoln",2233,1348,0.00898203592814371,0.0158251695553881,0.0173584905660377,1757
2015-10-31,"Central Downtown","KY","Lexington","Fayette","Lexington",2234,1233,-0.00242718446601942,-0.0064464141821112,0.178776290630975,1842
2015-10-31,"Fishers Landing East","WA","Portland","Clark","Vancouver",2235,1656,0.00914076782449726,0.0356472795497186,0.109919571045576,2321
2015-10-31,"Weberstown","CA","Stockton","San Joaquin","Stockton",2236,1136,0.00264783759929391,0.0197486535008977,0.0706880301602262,713
2015-10-31,"University","NY","Buffalo","Erie","Buffalo",2237,1137,-0.00698689956331878,-0.0331632653061225,0.168550873586845,896
2015-10-31,"Roosevelt Grove","WI","Milwaukee","Milwaukee","Milwaukee",2238,894,0,-0.0165016501650165,-0.0121546961325967,891
2015-10-31,"Victoria Park","FL","Miami-Fort Lauderdale","Broward","Fort Lauderdale",2239,2416,0,0.0129979035639413,0.0536415176624509,2832
2015-10-31,"Kensington","CA","San Diego","San Diego","San Diego",2240,2847,0.0038787023977433,-0.0014030164854437,0.0912226906860866,1883
2015-10-31,"Hiawatha","MN","Minneapolis-St Paul","Hennepin","Minneapolis",2241,1510,-0.0033003300330033,0.00398936170212766,0.0321257689678742,1993
2015-10-31,"Lane-Wooster","OH","Akron","Summit","Akron",2242,654,-0.0060790273556231,-0.0045662100456621,0.0283018867924528,2485
2015-10-31,"Amberwood North","AZ","Phoenix","Maricopa","Chandler",2243,1207,-0.00165425971877585,0.00332502078137988,0.0477430555555556,1584
2015-10-31,"Foothills","NV","Las Vegas","Clark","Henderson",2244,1383,0.00144822592324403,0.0124450951683748,0.0398496240601504,2295
2015-10-31,"McGirts Creek","FL","Jacksonville","Duval","Jacksonville",2245,1085,-0.000920810313075506,0.00277264325323475,0.0159176029962547,1523
2015-10-31,"Montclair","GA","Augusta","Richmond","Augusta",2246,981,0.00306748466257669,0.00718685831622177,0.0436170212765957,2044
2015-10-31,"Veterans Park","ID","Boise City","Ada","Boise",2247,1051,-0.00284629981024668,-0.00473484848484848,0.0626895854398382,1675
2015-10-31,"East Liberty","PA","Pittsburgh","Allegheny","Pittsburgh",2248,1127,0.00714924039320822,0.0672348484848485,0.0552434456928839,660
2015-10-31,"Maxwell Park","CA","San Francisco","Alameda","Oakland",2249,2519,0.00599041533546326,0.0239837398373984,0.152333028362306,1992
2015-10-31,"Southcrest","CA","San Diego","San Diego","San Diego",2250,1809,-0.00822368421052632,-0.0103938730853392,0.0480880648899189,642
2015-10-31,"Barnum","CO","Denver","Denver","Denver",2251,1494,0.00809716599190283,0.0253946465339739,0.136986301369863,1562
2015-10-31,"NoHo","NY","New York","New York","New York",2252,5542,0.0198748619801251,0.0773716951788491,0.200866738894908,1281
2015-10-31,"Settlers Landing","FL","Jacksonville","Duval","Jacksonville",2253,1089,0.000919117647058823,0.0092678405931418,0.0332068311195446,1447
